text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay, so [boys and girls] we’re starting our math [lesson], okay.  So you guys we’re doing like a regular math [block] today.  Looking up on the chalkboard, looking up on the chalkboard is something you worked on yesterday, something you worked on yesterday. Can someone say what you see up on the chalk – on the board – on the [Inaudible] from yesterday? So what do you see?",teacher,68,0,,,1.0
"I see paper with the thing we were doing yesterday, [the pointy end], like seeing how many cubes can fit in the box.",student,23,1,,0.0,
"So I hear someone saying two things, or two vocabulary words jumped up; cubes.  How many cubes fit in a box?  Okay, [Student F] what more can you say?",teacher,29,2,1.0,,1.0
"And like [vowels], like he said about the cubes in the thing and the box.  And on the other side, on the pattern, on the black paper it has the numbers of the [Inaudible].",student,34,1,,0.0,
Are the numbers of the cubes that are in the box.  What more can we say?  Student S and then Student A.,teacher,22,1,1.0,,1.0
"I see, I see three boxes, three patterns, that you can do to see if, um, how many cubes could fit in one box.",student,24,1,,0.0,
How many cubes in one box.  There are patterns that we know were cut out and taped to go in these boxes.  There’s some more words that go with this.  Student A?,teacher,32,1,1.0,,0.0
"Yeah, it’s like, for example, um, yesterday we, in our [Inaudible], we were filling up the cubes and [how long] like the geography.  Will, like – well, we put it in.  We figured out by counting how much are in each side and [timing] it by common sides [long].",student,49,1,,0.0,
"So, do you – you multiplied numbers, [you say]?  Student K?",teacher,11,1,0.0,,1.0
"I like the [Inaudible] that actually [Inaudible] we were putting them in the bottom of dimensions, the second layer, and we were adding up the four sides so then we can know how much to put on the first layer, so then we could [Inaudible] use the same number on the other layer and [Inaudible].",student,55,1,,1.0,
"So, I hear two words in there.  You have [two layers] and volume.  And volume meaning how many cubes are in the box, as Student R said earlier.  Student E?",teacher,30,3,1.0,,0.0
We were trying to figure out what was the volume of the box.,student,13,1,,0.0,
"Figure out what the volume of the box is.  Okay.  So, boys and girls, today we’re going to do something similar.  We’re going to build on what we did yesterday.  We’re going to keep going over it.  We’re going to [seek] some kids [touching cubics]. Anyone want to take a guess on what we might be working on today? [There] are hints up here, I guess.  Student J, for our [objective].",teacher,71,1,1.0,,0.0
Cubic unit.,student,2,1,,,
"So, we’re working on cubic units.  In other words; cubes, or we could say cubic units.  Okay, we are going to be working [with] cubic units.  Student K?",teacher,28,7,,,0.0
"How much are going to – we’re going to work on [broad] box types, like how much is going to be in each box.",student,24,0,,0.0,
