text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay.  All righty, so nobody has read this book Spaghetti and Meatballs?",teacher,12,0,,,0.0
No.,multiple students,1,0,,,
"For real?  Student J, you read it?",teacher,7,0,,,0.0
I think it's like a large family or something.,student,9,0,,0.0,
Okay.  Do you remember what the theme was kind of?,teacher,10,0,0.0,,0.0
Like a family reunion.,student,4,0,,,
"Yes, very good!  There was a family reunion.  Okay.  Mr. and Mrs. C wanted to have a family reunion.  Who can tell us what a reunion is?  Student S.",teacher,29,0,,,0.0
Like when a whole bunch of family comes over and you like cook and play games.,student,16,1,,0.0,
"Good.  You can have friends as well at a reunion.  Usually people have a reunion if they haven't seen everybody all together for a while. So the Comforts, Mr. and Mrs. C, they decide to have a family reunion.  There are 32 people coming over, so they wanna make sure they have enough seating for all 32 people.  Now Mrs. C thinks she has a great idea.  She has a way that she has the seating all arranged and when we read it, you're gonna see what happens when more people come over, what they wanna do, which I really can't blame them. Now the theme of this, we're gonna talk about area and parameter. Who can tell me what parameter is?  What is parameter? Student A.",teacher,127,1,1.0,,0.0
The outside of something – shape.,student,6,0,,,
The outside of a shape.  Good.  Who else can tell me another definition?  That's perfect.  Who else?  Anybody else? Student H.,teacher,21,0,1.0,,1.0
"Like if you wanted to walk around like the whole park and you wanted to know how many inches it is, you would go around the park.",student,27,1,,0.0,
"Okay, good.  Student N.",teacher,4,0,0.0,,0.0
It's around the outside of a truck.,student,7,0,,,
What is it?  It's around.  What are we talking about?  It begins with a D.  What are we measuring?  It begins with a D.  We're measuring the what?,teacher,28,2,1.0,,0.0
Difference.,student,1,0,,,
Not the difference.  We're talking about units of length.,teacher,9,2,,,0.0
Diameter.,student,1,0,,,
No.  Now you guessed.  Student J.,teacher,6,0,,,0.0
Dimension.,student,1,1,,,
"No.  If I walked a mile, okay, we're talking about how far I traveled.  What's another word for that?  It begins with a D.  The second letter is an I.",teacher,30,0,,,0.0
"Oh, I know it.",student,4,0,,,
"Yes, Student V.",teacher,3,0,,,0.0
Diameter.,student,1,0,,,
No.,teacher,1,0,,,0.0
Distance.,student,1,1,,,
"Oh, there we go, that's a girl.  We're talking about the distance around an object, okay.  The second part of this objective is after we read it, we're gonna show two other ways Mrs. C could have arranged the seats for the family reunion and then we're going to identify the area and the parameter for each table arrangement. So first thing we talked about was the parameter.  The parameter is the distance around a figure.  Let's take a look at this figure right here.  Does anybody know what shape that is? Student M.",teacher,94,3,,,1.0
Pentagon.,student,1,1,,,
"Pentagon, good.  Now this isn't a scale, I just put numbers there.  Who can tell me the parameter of that pentagon? Who can tell me the parameter?  And remember, look at what it is.  Student A.",teacher,36,3,,,0.0
Fifteen.,student,1,0,,,
Fifteen what?,teacher,2,0,,,0.0
Fifteen inches.,student,2,0,,,
"That a boy, fifteen inches.  Good.  Now, who could tell me the parameter of this shape if each side is one inch?  If each side is one inch – I didn't put any numbers there on purpose.  I'm gonna tell you it's one inch.  Switch it in black.  What's the parameter there?  What's the parameter there with one inch?  Student V.",teacher,61,0,,,0.0
Eight inches.,student,2,0,,,
"Very good.  This would be eight inches.  So all a parameter is, it's the distance around the shape, okay.  So that would be eight inches.  So if I was a little ant and I walked around this shape if [Inaudible] truly were one inch, then I would have walked eight inches. The second part of our objective is we also have to find the area. What's the area?  Look at the word Student W, we have a picture there.  If parameter is the distance around the shape – Student K.",teacher,90,4,,,0.0
Inside the shape.,student,3,0,,,
"Okay.  We're talking about inside the shape, okay.  And area's the number of square units needed to cover a figure.  The units used to measure area are based on units of length, but they are very different.  For example, if this was a one-inch square, the parameter would be four inches.  We're talking about a square, so the area for this square would be one square inch, okay, and we can write that by saying inch with a two above it, inch square.  Okay. The parameter of this square is one centimeter – one centimeter on each side – so the total parameter would be four centimeters.  The area we're talking about, that's a mistake.  The area is what?  One?",teacher,120,21,,,0.0
Centimeter.,student,1,1,,,
You've gotta say square 'cause we're –,teacher,7,1,,,0.0
Square centimeter..,student,2,2,,,
"Square centimeter.  Good, okay, all right.  So I'm gonna start reading this.  What I'm reading – and I found with the other class that I read it through the first time, and then we went back and we talked about some of the arrangements that Mrs. C made for the other people were doing to her four tables is what made her was so upset.  I might stop.  And I picked out a couple of arrangements that people made.  I might stop, then we might do it together. I think you'll find it easier to visualize.  Yes, Student A.",teacher,99,2,,,0.0
Can you put the book on the projector so we can see the pages?,student,14,0,,0.0,
"That's what I planned on doing.  Thank you, Student A.",teacher,10,0,0.0,,0.0
What's that thing over there?,student,5,0,,,
This is a microphone.,teacher,4,0,1.0,,0.0
"Oh, so they can hear what you're singing?",student,8,0,,0.0,
"Yes, they wanna hear me sing.  Like what is it –",teacher,11,0,1.0,,0.0
Sing?  Oh.  You're gonna sing tonight?,multiple students,6,0,,,
No.,teacher,1,0,0.0,,0.0
Tomorrow.,student,1,0,,,
"I'm not singing.  There will be no singing. [Crosstalk]  Okay. Spaghetti and Meatballs. One fine day, Mrs. C was busy tending the lettuce patch in your garden.  ""You know, it's been a long time since we've seen the family,"" she said to her husband.  ""You're right,"" answered Mr. C.  He was stretched out on a bench doing what he liked to do best with a vegetable garden, reading a cookbook. ""Maybe it's time for a family reunion,"" Mrs. C said.  ""A wonderful idea,"" Mr. C agreed.  ""Hmm, let's see. Menus, menus, ends with a two, starts with a six, banquets. How many people would we be having?"" [Inaudible] So there's Mr. C [Inaudible].  There's Mrs. C, lovely couple, working in their garden.  He's reading, she's working.  Ah, one of my favorite things, sitting down.  Oh, yeah.",teacher,136,0,,,0.0
[Laughter],multiple students,1,0,,,
"The Comforts called their children, they called their parents. Mrs. C called their brother, Mr. C called the next door neighbors who were almost like them.  Everyone could come.  ""That's 32 people all together, including us,"" Mr. C said.  ""What could possibly fit in our oven and still feed 32 people?"" he wondered out loud. ""Why not make your famous spaghetti and meatballs?"" asked Mrs. C.  ""Good thinking,"" said Mr. C.  ""Now what about renting some tables and chairs?"" asked Mrs. C. She got out the telephone book.  Yes.",teacher,89,0,,,0.0
[Inaudible].,student,1,0,,,
Okay.,teacher,1,0,,,0.0
"That was like those three bears that's like Goldilocks, the Queen's chair.  The medium chair and the small chair.",student,19,0,,0.0,
"That's a nice connection.  Two weeks later – that's a [Inaudible].  Two weeks later, the big day arrived.  Mr. C got up very early and spent all morning cooking. He baked 16 loaves of garlic bread and made 8 pounds of fresh pasta.  He simmered 8 quarts of spaghetti sauce and rolled 96 meatballs. Mrs. C picked all her ripe tomatoes, cucumbers, and lettuce for a salad, while Mr. C waited for the tables and chairs she had rented while Mrs. C [Inaudible].  She grew a seeding plant.  Then she got out the dishes, the silverware, the glasses, the table cloths, and some vases. When the rental company arrived, they were one chair short. ""Don't worry,"" said Mrs. C, ""we'll think of something."" So if you were one chair short, just curious, what would you do? Real life situation, real world problem.  What would you do?  Student A.",teacher,148,2,1.0,,0.0
I'd get another chair from the house.,student,7,0,,,
"Yeah, there you go, perfect.  Mrs. C found a folding chair.  Good job Student A. Now the tables were ready.  Each had four place settings, four chairs, and a vase with lovely cut flowers.  Mr. C came out of the kitchen balancing eight plates of [Inaudible] – one for each table.  So how did she arrange the chairs?  How did she arrange the chairs?  Student S.",teacher,66,0,1.0,,1.0
Four.,student,1,0,,,
By fours.  Correct.  So she arranged the chairs by fours.  How many tables were there?,teacher,15,0,,,0.0
Eight tables.,student,2,0,,,
Eight tables.,teacher,2,0,,,0.0
Eight times four is thirty-two.,student,5,0,,,
