text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay.  Great.  So, everybody has in front of them a small piece of do-now work.  I’m gonna borrow this, please.  Thank you. If you don’t have enough room here, you can do your work on another side of the page. We’re going to pretend that I’m planning my birthday party.",teacher,50,0,,,0.0
Why?,student,1,0,,,
Because we’re doing a combination problem.,teacher,6,0,,,0.0
But we can do it today.,student,6,0,,,
"Well, no, I just want to talk about the do-now work here.  And the do-now work says, “How many combinations can you make? Show your work and explain your thinking.  Teacher R wants to make cupcakes for her birthday.  She has many choices to make.” “Each cupcake can be one flavor, one type of frosting and one color sprinkle.”  Who can tell me what flavor cupcakes can I choose from?  What does it say?  Student I?",teacher,76,3,0.0,,0.0
It says chocolate.,student,3,0,,,
Yeah.,teacher,1,0,,,0.0
[Inaudible.],student,1,0,,,
"No, just the cupcake flavors.  Yes.",teacher,6,1,,,0.0
"Chocolate, vanilla and that’s all.",student,5,0,,,
"Okay.  So, my flavors of cupcakes are chocolate and – actually, let me move this down – and vanilla.  Great.  What are my other choices that I can make?  Student B?",teacher,31,1,1.0,,0.0
Frostings.,student,1,0,,,
"Huh, so the kind of frosting.  You’re going to need more space. [Foreign language.]  Okay?  Work over there. Okay.  So, you have the frosting.  Student B, what is frosting?",teacher,29,0,,,0.0
"It’s, like, the same that you can [inaudible].",student,8,0,,0.0,
"Yeah, when you have your cupcake – let me draw my cupcake up here.  Let’s go down a little bit.  That’s my cupcake.  The cake is on the inside.  The frosting is what I put on the outside.  And then, what flavors of frostings do I have?",teacher,47,3,0.0,,0.0
You looked and you have [body]. Pink –,student,8,0,,0.0,
Yeah.,teacher,1,0,0.0,,0.0
Green and yellow.,multiple students,3,0,,,
"Okay.  So, I’ve got my pink, my green and my yellow.  And I’ll put that over here for right now.",teacher,20,0,,,0.0
Are you doing the TiVo?,student,5,0,,,
Yeah.  The camera is on.,teacher,5,0,1.0,,0.0
How many?,student,2,0,,,
How many what?,teacher,3,0,,,0.0
How many cameras did you turn on?,student,7,0,,,
All three of the cameras are on right now.,teacher,9,0,1.0,,0.0
"You went like, three.",student,4,0,,,
"Yes.  Well, let’s –",teacher,4,0,,,0.0
Is it looking this way?,student,5,0,,,
"The camera is facing three different directions.  We’re gonna try and ignore the camera.  I know that’s hard, but try real hard. So, who can tell me, what’s the last choice I need to make with my cupcakes?  Student S?",teacher,40,1,0.0,,0.0
Sprinkles.,student,1,0,,,
"Sprinkles, thank you.  Sprinkles and the sprinkles are the little bits I put on top of my cupcake like this.  And what are my choices, Student S?",teacher,27,1,,,0.0
"Stars, hearts – Two of them are [inaudible]. Circles.",student,9,1,,0.0,
"And circles.  And a circle is like this.  Good.  You know several strategies to use.  Please, right now, figure out how many different combinations can I make.  Spend a minute.",teacher,30,2,1.0,,0.0
You could make a tree.,student,5,0,,,
"You can do any strategy that you like – the tree, multiplication problem, or lists.",teacher,15,1,1.0,,0.0
Lists.,student,1,0,,,
I’m not gonna answer questions for another minute or two.,teacher,10,0,,,0.0
"Well, answer questions.",student,3,0,,,
"Hold on then.  What’s wrong?  Pick up your head, come on.",teacher,11,0,,,0.0
Sit in your chair [inaudible].,student,5,0,,,
"Good.  Let’s get it started, okay?  So, I’ve got – how about a pencil that works?  Ah, brilliant, thank you.  Pick up. Come.  Take your head out of your hands, please.",teacher,31,0,0.0,,0.0
Okay.,student,1,0,,,
"Let’s get started and, plus, I’ve got chocolate and vanilla cupcakes, right?  Okay.  So, now, I’ve got chocolate right here.  How many different frostings can I have on the chocolate cake?  I could either have a pink chocolate cake, right?  Let’s make a pink chocolate cake.  What other color cake can I have?  Look at G-R together, grrr.",teacher,58,1,,,0.0
Grr.,student,1,0,,,
Grr.,teacher,1,0,,,0.0
Green.,student,1,0,,,
"Green.  I can have green chocolate cake. And what’s the last color?  Ya, ya.",teacher,14,0,,,0.0
Yellow.,student,1,0,,,
"And I can have a yellow chocolate cake.  Great.  If I had a chocolate cake that’s pink, I want to put sprinkles on top. I can have st.  What’s this one say?",teacher,32,0,,,0.0
Star.,student,1,0,,,
"Good.  So, I can have stars.  So, I can have a chocolate cake that’s pink with stars on it.",teacher,19,0,,,0.0
Heart.,student,1,0,,,
I can have a chocolate cake that’s pink with –,teacher,10,0,,,0.0
Heart.,student,1,0,,,
"– with hearts on it.  Oh, you know how to do this.  Or I can have a chocolate cake that’s pink with circles.",teacher,23,1,,,0.0
Circles.,student,1,1,,,
"So, those are three chocolate cakes I can have right there. Three pink chocolate cakes.  I could also have a chocolate cake that’s green with the green frosting on it.  No pink frosting, instead it can be green frosting.",teacher,39,0,,,0.0
I think I’m done.,student,4,0,,,
Student J?,teacher,2,0,,,0.0
[Inaudible.],student,1,0,,,
"I think I’m gonna move you just a little bit over here, ’cause I think the people who are watching the video might not want to just see you.  Can you pull your desk over, please?",teacher,36,0,,,0.0
[Inaudible.],student,1,0,,,
"Move your desk over, please.",teacher,5,0,,,0.0
Oh.,student,1,0,,,
Thank you.  Okay.,teacher,3,0,,,0.0
I was in Student B’s way.,student,6,0,,,
That’s all right for right now.,teacher,6,0,0.0,,0.0
She was gonna go write the –,student,7,0,,,
"You can have a chocolate cake with green frosting and what kind of sprinkles?  St, stars, right?  Can I have a chocolate cake with green frosting with what else on it?",teacher,31,0,0.0,,0.0
With hearts.,student,2,0,,,
With hearts.,teacher,2,0,,,0.0
And with stars.,student,3,0,,,
"And with circles.  Oh, so, I can have a chocolate cake with green frosting, three different kinds.  Let’s skip ahead, ’cause I’m getting bored.  Are you getting bored with this?",teacher,30,1,,,0.0
Uh-huh.,student,1,0,,,
"I think it’s boring too.  So, you know what, I know I can have a chocolate cake with yellow, how many different kinds of yellow chocolate cakes can I have?  Stars, hearts and circles, how many is that?",teacher,38,1,,,0.0
With stars?,student,2,0,,,
How many did I have right up here.,teacher,8,0,,,0.0
Three.,student,1,0,,,
And here?,teacher,2,0,,,0.0
Three.,student,1,0,,,
"So, how many do you think will be for yellow?",teacher,10,0,,,1.0
Two.,student,1,0,,,
"I’m gonna guess three also.  Stars, hearts and circles.  Stars, hearts and circles, there will be three more.  So, how many different kinds of chocolate cake can I have?",teacher,29,2,,,0.0
"Wait, three.",student,2,0,,,
"Three pink ones, three green ones and three yellow ones, how many is that all together?",teacher,16,0,,,0.0
The answer?,student,2,0,,,
Yeah.,teacher,1,0,,,0.0
Nine.,student,1,0,,,
"Nine.  So, you can have nine chocolate – so, nine chocolate. How many do you think that we’ll be able to have with vanilla if we do this whole tree again down here?",teacher,33,1,,,0.0
Three.,student,1,0,,,
"Probably, nine, again.  Okay.  Green –",teacher,6,0,,,0.0
[Inaudible.],student,1,0,,,
"You’re embarrassing me right now.  I wish you wouldn’t do that. Open up your notebook, please.",teacher,16,0,,,0.0
I’m done.,student,2,0,,,
"Yeah.  So, probably, nine.  Figure out what nine plus nine is. Good.  Let’s go back over here.  Can I have your attention? Please put two feet underneath your desk.  Open up your math notebooks to the right page and help me out.  We have a few different strategies that we learned, I think, last week.  I’m gonna wait until I have more hands. Open your math notebook now, please.  Thank you.  Okay. You don’t have the right answer.  So, it makes me wonder what you’ve been doing [inaudible].",teacher,88,0,,,0.0
"I was doing three and three, because three equals –",student,10,0,,0.0,
"Uh-uh.  Student T, can you help me out?",teacher,8,0,0.0,,0.0
I did a list.,student,4,0,,,
"You did a list.  Okay.  So, let me go over here.  Help me out with the list.",teacher,17,0,,,0.0
And you can do chocolate.,student,5,0,,,
Yeah.,teacher,1,0,0.0,,0.0
