text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay, class, good morning; could you guys share with me what we worked on yesterday in math class?  Student M.",teacher,20,0,,,1.0
We worked on my hundreds book – I mean thousands book.,student,11,2,,0.0,
"We worked on our thousands books, so who can tell me what we did with our thousands books?  Student J.",teacher,20,2,1.0,,1.0
We looked at numbers in the one and hundreds and [inaudible].,student,11,1,,0.0,
"So you marked the star in the end of each, of each chart? Excellent.  Well, yesterday we talked about naming them, like page one, page two – what I need us to do now is have a different way of referring to each page.  We are gonna be talking about what hundreds chart we’re talking about, so right now, I want you all to find the number 541.  541. Once you’ve found it, please circle it in your book.",teacher,79,2,1.0,,0.0
Wait – what was the number?,student,6,0,,,
"541.  Okay, Student N, will you please put it up on my thousands book?  Can you share with the class the strategy you used in finding it?",teacher,27,1,1.0,,1.0
"Well, I used the 500 one, then I went all the way to the first 5, and I counted –",student,20,0,,0.0,
You can write those numbers in if you want.,teacher,9,0,0.0,,0.0
"505, 550, 525, 535, 545, and then that this is the one, right there, so it’s 541, so I knew that that would be right here [inaudible].",student,27,0,,0.0,
"Okay.  So who can tell me, what did Student N use as like a method to find the placement of 541?  Student J?",teacher,23,0,1.0,,1.0
I think she used the landmark number.,student,7,0,,,
And what was her landmark number?,teacher,6,0,1.0,,0.0
5.,student,1,0,,,
5 – so her multiples of 5.  Excellent.  Who – did anyone do something different?,teacher,15,1,,,1.0
[Inaudible],multiple students,1,0,,,
Student C.,teacher,2,0,,,0.0
"I did when I got up to 500, I counted 4 down.",student,12,0,,0.0,
"So you got to the 500, then you counted –",teacher,10,0,1.0,,0.0
4 down.,student,2,0,,,
"So like 511, 21, 31, 41?",teacher,6,0,,,1.0
"You said go for 1, 41 – I mean 541, and then I knew it was in the ones, so I counted them down.",student,24,0,,0.0,
"So you used what you already had in your book – you used the 501.  Excellent.  Thumbs up if that was pretty easy. Great.  Who can tell me what hundreds chart 541 is on? Really think about it, because it can be a little confusing, so if you need to go back to the first page and say, “Okay, this is the blank chart.  The next page is the next chart,” ‘cause we call it a particular chart based on one number on that page.  Student H?",teacher,87,1,1.0,,0.0
"It’s called the 600s chart, because on this page that we’re supposed to be doing it says in the directions, “The chart that ends in 400 is called the 400s chart.”",student,31,0,,1.0,
"You’re just ahead of the game there, Student H, ‘cause we’re not even looking at page 2 yet.",teacher,18,0,0.0,,0.0
"But right here, it ends in 600, so this is the 600s chart.",student,13,0,,0.0,
"Okay, excellent, Student H; you summed up at the end.  You call the chart – you call the chart by the last number on the page.  So if everyone could find 500 – 752.  I want everybody to find 752.  Once you’ve found it, circle it. Okay.  Student J, how do I write 752?",teacher,54,1,1.0,,1.0
"You write 7 [inaudible], the next one a 5, the last one is 2.",student,14,0,,0.0,
And why is that?,teacher,4,0,0.0,,1.0
Because that the hundreds number is the 7.,student,8,1,,1.0,
Okay.,teacher,1,0,0.0,,0.0
"The tens number is the 5, and the ones number is the 2.",student,13,0,,0.0,
"Excellent.  Great, because an important part of this unit is using that language; using the hundreds, tens, ones, and really like focusing on how we talk about our numbers.  Now who would like to tell me how they found 752?  Student A.",teacher,42,2,1.0,,1.0
"Well, it’s right here on the charts, and –",student,9,0,,0.0,
So what hundreds chart are you on?,teacher,7,1,1.0,,0.0
800.,student,1,0,,,
