text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"All right.  Okay.  Today we are going to work on volume, but before we get to volume, I'd like to tell you that you're going to have a box.  You're going to work in pairs. You're going to have a box to work on and find out how many of this – this is a cubic centimeter, or a centimeter cube, right?  You're going to find out how many of these cubic centimeters that I have in my hands here, that you need to fill up this box.  Now you've got to come up with strategies to do it, right?",teacher,100,6,,,0.0
Yes.,multiple students,1,0,,,
"And I hope that you do a good job finding out how many of these cubic centimeters, or how many centimeter cubes you're going to need to fill up one of these boxes, all right? Okay.  Now because you don't have – we don't have enough. We don't have enough cubes for everybody, see?  Now we've got to come up with our own strategy.  I'm going to give you some of these.  I'm going to give you a box, and each pair is going to get a box, and this is the box you're going to get.  The two of you here, you're going to get this.",teacher,107,4,,,0.0
Thank you.,student,2,0,,,
"This is for the two of you, and this one also.  Isn't this a nice box?",teacher,16,0,,,0.0
Yes.,multiple students,1,0,,,
"You're supposed to cut it out and do it, but I did it for you because we need time to go over – okay, sorry.  Over here, and over here, and we have this.  Over here, and over here, and over here.  Yes.  Now this is what I'm going to do. I'm going to give you some tape first for you to close your top.  See the top of the box?",teacher,71,0,,,0.0
Yes.,multiple students,1,0,,,
"I want you to close it.  Here, here.  Okay.  Over here.  This is for you to close the top of your box.  Here.  Okay, close the top of the box.  Right there, like that.  Okay. Close the top.  Yours too.  Okay, you guys are here.  All right.  Now this is what I'm going to do.  I'm going to give you some of the – do you remember the name of this?",teacher,71,0,,,0.0
Yes.  Centimeter cube.,multiple students,3,2,,,
"Good.  A cubic centimeter, centimeter cube, right?",teacher,7,3,,,0.0
Yes.,multiple students,1,0,,,
"Some over here, and some over here.  I'll get you some.  Don't lose them, okay?  I'll give you some.  Don't lose them. All right.  Just don't lose them, okay?  Now I'm going to give you something else for you to – just in case you need. I'm going to give you these, and these are – on one side you have centimeters, and on the other side you have – you just have – don't forget you are working on centimeters, okay?  One over here, this one over there.  You've got to work with your partner.  Now I'm going to tell you what to – listen.  Pay attention.  Are you listening?",teacher,111,2,,,0.0
Yes.,multiple students,1,0,,,
"Okay.  This is what you're going to do.  Remember.  You're going to find out how many cubic centimeters it would take to fill this box.  Just in case you forget I'm going to put this here, okay, for you to follow.  You're going to find out how many of – okay, you've got to come up with your own strategy.  When you're done I'm going to call you up here for you to share, to share your strategy, and tell us how many you found out we need to fill up the box.  Okay, over here.  Thank you.  Now I'm going to go around and see what you're doing.  Yes?",teacher,110,1,,,0.0
"Hold this and see what this is?  So it's one inch, one centimeter, right?  We did it like that.  [Inaudible].",student,20,1,,0.0,
What does that mean?,teacher,4,0,0.0,,1.0
"You said like this, right?",student,5,0,,,
Yeah.,teacher,1,0,0.0,,0.0
That's the centimeter.  This is the centimeter.  It's the same size as this.,student,13,2,,0.0,
Yeah.,teacher,1,0,0.0,,0.0
"This centimeter is a centimeter.  If we go like this, we find out how many centimeters it is.  So it's four.  If we do it like this, we find out it's eight.",student,32,3,,0.0,
Then I want you to [inaudible] with your partner and move on. How about you guys?  What are you doing?,teacher,20,0,0.0,,0.0
"I'm just filling like this.  I know that this is 5 cubits high, to get to the top of the box.",student,21,0,,0.0,
5 cubes?,teacher,2,1,0.0,,0.0
Yes.,student,1,0,,,
To go from – okay.,teacher,5,0,,,0.0
"Find how many.  It's 4. Oh, okay.",student,7,0,,,
From the bottom to the top?,teacher,6,0,0.0,,0.0
"Yeah, it's 4.",student,3,0,,,
Okay.,teacher,1,0,,,0.0
Then we're going to do like this.  We're going to put the cubits—,student,13,0,,0.0,
Along the edge?,teacher,3,0,0.0,,0.0
"Yeah.  Then when we do it, we're going to take the box off, then we're going to find there's four cubes.  It's the same height.",student,25,1,,0.0,
Go ahead and see what you're going to come up with.  How about you?,teacher,14,0,0.0,,0.0
We found this.  This one is for the height.,student,9,0,,0.0,
You found the height?,teacher,4,0,1.0,,0.0
"Yes, 4.  The next one is—",student,6,0,,,
Okay.  Yes?,teacher,2,0,1.0,,0.0
Can I move over there [inaudible]?,student,6,0,,,
To work with them?,teacher,4,0,0.0,,0.0
Yes.,student,1,0,,,
[Inaudible].  That's fine.  You can work over here.  Try to be closer.  Okay.  What's your strategy?,teacher,16,0,,,1.0
"I'm going to measure to the right, then we're going to multiply.",student,12,2,,0.0,
"Okay.  Go ahead.  This one right here, what are you doing, huh?",teacher,12,0,1.0,,0.0
[Inaudible].,student,1,0,,,
Yeah.,teacher,1,0,,,0.0
