text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Alright.  We’re going over lattice multiplication.  And before we go over lattice multiplication, we’re gonna warm up with just our multiplication facts.  So just like yesterday, I’m gonna start off with the twos and threes. Then I’m gonna ask somebody to do four, six, seven, eight, nine.   You ready?",teacher,49,3,,,0.0
Yes.,multiple students,1,0,,,
"Alright.  Twos.  Ready, set go. 14, 16, 18, 20. Alright.",teacher,10,0,,,0.0
"2, 4, 6, 8 –",multiple students,5,0,,,
"Threes.  Now Student A I think had a beat.  I don’t know if you remember the beat, but you can add that in if you want to. Ready, set, ready go. 21, 24, 27, 30; 3, 6, 9, 12, 15, 18, 21, 24, 27, 30. Alright; good.  Volunteer to do fours.  Warm us up with fours. So Student K; when you warm us up, you’re actually gonna be doing what I did, right, watching people.  And then Student A, still keep the beat.  You ready?  Fours.",teacher,86,1,0.0,,0.0
Alright. What about me?,student,4,0,,,
"You want to or you want to watch first?  Alright who wants to – Student D, step up.  Wait ‘til Student D says ready, set, go.",teacher,26,0,,,0.0
"Ready, set, go. 24, 28, 32, 36, 40; 4, 8, 12, 16, 20, 24, 28, 32, 36, 40; 4, 8, 12, 16, 20, 24, 28, 32, 36, 40.",student,28,0,,0.0,
"Good.  Skipping five; you know fives.  Student A, you want to do sixes?",teacher,13,0,0.0,,0.0
Can I do them all the way up to the nines?,student,11,0,,0.0,
Do sixes.,teacher,2,0,0.0,,0.0
Can I do my [inaudible]?,student,5,0,,,
Pay attention to her.,teacher,4,0,0.0,,0.0
"Ready, set, and go. 6, 12, 18, 24, 30, 36, 42, 48, 54, 60; 6, 12, 18, 24, 30, 36, 42, 48, 54, 60; 6, 12, 18, 24, 30, 36, 42, 48, 54, 60.",student,34,0,,0.0,
"Alright, stop there.  I want to see one person can do that so we know what our sixes are.  One person.  Student K, you can do it?",teacher,27,0,0.0,,0.0
We’ll see our sixes. She did it –,student,8,0,,0.0,
All by herself. That means you’re gonna say it.  You know it?,teacher,12,0,0.0,,0.0
Yeah.,student,1,0,,,
"Let’s see.  And if she’s right thumbs up; if she’s wrong, thumbs down.  Alright.  Go ahead Student K.  Ready, set, go.",teacher,21,0,,,0.0
"6, 12, 18, 24, 30, 32, 36, 42, 48, 54, 60.",student,11,0,,0.0,
So close.  You had 32 in there.  You want to try it again?  One more time.  Let’s not hear the beat so we can hear her. Step up.,teacher,28,0,1.0,,0.0
[inaudible].,student,1,0,,,
Alright.  Go ahead.,teacher,3,0,,,0.0
"6, 12, 18, 24, 30, 32, 36, 40 – 32, 36, 48, 54, 60.",student,14,0,,0.0,
"Alright, you keep saying 32.  Is there anybody in here who can say it perfectly without – so listen to them Student K, so you know the rhythm of it.  Don’t throw that number in there that’s off.  Student D, go ahead.",teacher,42,0,1.0,,0.0
"It’s 36, not 32. 6, 12, 18, 24, 30, 36, 42, 48, 54, 60.",student,14,0,,0.0,
Good.  So everybody can do this now?,teacher,7,0,0.0,,0.0
Yes.,multiple students,1,0,,,
"And Student K too?  Sometimes we get our skip counting mixed up.  But if we repeat it over and over correctly, we’ll get it right.  Everybody together now.  Ready, set, go. 36, 42, 48, 54, 60; 6, 12, 18, 24, 30, 36, 42, 48, 54, 60. Alright.  Sevens.  I need a volunteer for sevens.",teacher,54,0,,,0.0
"Me, me. Me, please. I can’t reach [inaudible].",student,8,0,,0.0,
"Student D, go ahead.",teacher,4,0,1.0,,0.0
[Inaudible].,student,1,0,,,
"Oh we’ll get there.  One, two, three – eyes on Student D.",teacher,12,0,,,0.0
"One, two, eyes on you.",multiple students,5,0,,,
"Alright, go ahead Student D.",teacher,5,0,1.0,,0.0
"Ready, set, go.",student,3,0,,,
"7, 14, 21, 28, 35, 42, 49, 56, 63, 70; 7, 14, 21, 28, 35, 42, 49, 56, 63, 70; 7, 14, 21, 28, 35, 42, 49, 56, 63, 70; 7, 14, 21, 28, 35, 42, 49, 56, 63, 70. 7, 14, 21, 28, 35, 42, 49, 56, 64, 72; 7, 14, 21, 28, 35, 42, 49, 56, 64, 72.",multiple students,60,0,,0.0,
[Inaudible].,student,1,0,,,
"Don’t say it; listen now.  Alright stop there.  If I point to you, that means stop and just listen ‘cause you’re messing it up.  So I’d rather you listen to it first ‘cause you were making some eights in there.  Who can handle eights?",teacher,44,0,,,0.0
Me.,student,1,0,,,
"Who I haven’t heard – Student K, you’re ready now?",teacher,10,0,,,0.0
Yes. I want to do it.,student,6,0,,,
When you’re ready.  All eyes on Student K.,teacher,8,0,1.0,,0.0
Do I have to it by myself?,student,7,0,,,
"No, you start us off.",teacher,5,0,1.0,,0.0
"Oh; ready, set, and go.",student,5,0,,,
