text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
Okay.  Excuse me?,teacher,3,0,,,0.0
The camera [inaudible].,student,3,0,,,
"That one's not on.  It's totally off.  Don't even worry.  Not a problem.  All right.  So let's get started.  I need you to put that book away, Student M, okay?  So we can save that for later.  Thank you.  Student R, I need you facing forward.  I want everyone slanted, please.  Can somebody read our objectives this morning?  Student Y, can you read the first one?",teacher,66,0,,,0.0
"Find fractional parts of a group of objects, people, and things.",student,11,1,,0.0,
"Okay.  So we're finding fractional parts.  We've been finding fractions of rectangles so far, right?",teacher,15,3,1.0,,0.0
[Inaudible] because there's like a big long thing in the middle of it.,student,13,0,,1.0,
Can you break what in to three [inaudible]?,teacher,8,0,1.0,,0.0
Yeah.,student,1,0,,,
"Student H, what do you think?  We're looking at some.  We've got pictures of fractions up here, of real things, right? And this corn was cut in to thirds.  If you had a really sharp knife, yeah, of course you could cut it in to thirds.",teacher,46,1,,,1.0
[Inaudible].,student,1,0,,,
"Student R, you know what?  That's an interesting question, but I'm going to say we don't have to get in to how to cut the corn right now, because it doesn't really matter.",teacher,33,0,,,0.0
[Inaudible].,student,1,0,,,
"Well, Student O, can you make 6 if this is thirds?  What do you think?",teacher,15,0,,,1.0
Yes.,student,1,0,,,
How would you do it?,teacher,5,0,,,1.0
Just put the line.,student,4,1,,,
"If you put a line across these thirds here, you now have 1, 2, 3, 4, 5, 6?  You're right.  We can take thirds and if we cut that in half we're going to end up with 6 equal parts. So 6, you're right.  So in order to find fractional parts of not rectangles today – we've been doing a lot of rectangles, but we're going to work on groups of people, or objects, or things, so it's a little bit different, but the denominator and numerator still tells us to do the same thing, okay?  That's the other thing we're going to be doing, is reviewing what it means to have a denominator, and a numerator, and what they tell us.  I'm going to stop because I don't have all your eyes.  Student O?",teacher,135,8,,,0.0
You can cut the crackers in to eighths.,student,8,0,,0.0,
"That's right.  You can also turn these fourths in to eighths, and how would we do that?",teacher,17,0,1.0,,1.0
You just put a line through—,student,6,1,,,
"Break each fourth in half?  I'm going to end up with eighths? That's correct.  Okay.  So yesterday we took some notes on fractions, right?  Tips for how to start working through fractions.  I'm actually not going to leave our notes up here.  I'm going to go ahead to the next side because I want you to be thinking.  You can look at – no, you don't have to copy anything.  No notes right now, but you can look in your notes, because what I want you to do is turn and talk with the person sitting next to you.  I want you to think about what do we know?  What is the numerator? What is the denominator?  So if we look at these three fractions up here – I'm stopping.  I'm going to stop and wait.  Okay.  Yes, I do see that there's a bug in the room, but we're going to keep focus.  Please do not distract the group.  Okay.  So there are three fractions written up here, but what I want you to be able to do – I'm going to use my pick sticks, so you want to really be able to explain it because you don’t know who I'm going to pick. Talk to your partner using these fractions about what's the numerator, what does it tell us to do, what's the denominator, what does that tell us to do, being able to explain that.  I also want you to think, what does division have to do with fractions?  Be thinking about those thoughts, okay?  So just take a minute or two to turn and talk to the person sitting next to you.  We're in the center here.  Can you guys be sure that [inaudible] is included in your conversation?  I want you to scoot over here so you're closer.  Can you please turn and talk? There's three of you here, so you could be a group of three.",teacher,323,11,0.0,,0.0
Can I be on the camera?,student,6,0,,,
"No, because I don't have a permission slip for you, so you have to be this way, but you guys can now talk.  Yep.  I want you to think about what is the meaning of the numerator, what's the meaning of the denominator.  So if you look at those three fractions up there, how do you think you can explain that?  Yes, so he's not in the picture.  This area here is not in it.  Be ready to talk about these things and move forward.  Denominator is what?  Lower?  You mean the bottom half?  Okay, so denominator, if we look at those fractions up there, which – out of one fourth, which number is the denominator?  Okay.  We're talking about one fourth, so the two parts of the fraction are the numerator and the denominator.  Which of those numbers in one fourth is the denominator?  Student O, you know what?  You have to stay seated in your seat please.  If you have a problem you will move your seat.  If you're not sure, you're sitting here with two other partners who I think might be ready to talk about it, and you guys can come to a decision on what's a denominator and what does it mean.  What do you think the denominator is?",teacher,214,14,1.0,,0.0
The number on the bottom.,student,5,0,,,
The number on the bottom.  What does it tell us to do?,teacher,12,0,1.0,,1.0
Tells us about the whole.,student,5,1,,,
"Tells us what about the whole?  Equal parts of the whole, right?  Exactly.  All right.  Come back together in three, two, one.  All right.  So help me out.  What is the bottom number called?  What do we call it?  What do we call the bottom number?",teacher,46,2,1.0,,0.0
Numerator.,multiple students,1,1,,,
"Okay, so in one fourth – wait, what's the bottom number called?",teacher,12,0,,,0.0
Denominator.,multiple students,1,1,,,
The what?  Can you say that nice and loud for me?  Denominator. So in one fourth which number is the denominator?,teacher,21,2,,,0.0
The bottom.,student,2,0,,,
"Okay, so this right here is a denominator?  Okay.  Well then what does the denominator tell me to do, Student S?  What is a denominator?  That four here.  What is it telling us to do when we're thinking about fractional parts?",teacher,41,4,,,0.0
To look at the equal parts.,student,6,0,,,
"To look at the equal parts?  You mean looking at the whole to make those equal parts?  So if we're looking at one fourth, Student P, how many equal parts are we going to make?",teacher,35,1,1.0,,1.0
4.,student,1,0,,,
"4 equal parts.  Okay, then what's this other number?  What's the 1?  What does the 1 tell us to do?  Student N, I haven't heard from you yet.  The 1 tells you how many to shade in. Okay, so if we were looking at a rectangle the 1 would tell us how many of those 4 equal parts to shade in?  So the 1 is what we're talking about.  What do we call the 1?  What is the math term that we use?  Student C?",teacher,85,1,,,0.0
Numerator.,student,1,1,,,
"Okay.  So this up here is our numerator.  Okay.  I'm going to stop, Student J.  I need you to be able to see the board, so scoot your desk forward.  Thank you.  So what about two eighths?  How many equal parts do I need to make of my whole for two eighths, Student R?",teacher,54,2,,,0.0
You have to make 8 equals groups.,student,7,0,,,
"8 equal groups, mm-hmm.",teacher,4,1,1.0,,0.0
And color in 2.,student,4,0,,,
"Okay.  So if we were talking about shading, I'd have 8 equal groups out of my whole, and I would be shading in 2 because numerator tells me how many groups we're talking about, right?  All right.  What does division have to do with fractions?",teacher,45,5,,,0.0
Can I do number one up there?,student,7,0,,,
"One second.  I'm going to ask for some volunteers to come up to the board in one minute.  What does division have to do with it, Student A?",teacher,28,1,0.0,,1.0
"It's like the [inaudible] total, then it's multiplied or divided.",student,10,3,,1.0,
What are you dividing?,teacher,4,0,1.0,,0.0
The fourth.,student,2,0,,,
"You're dividing the 4 and the 1.  Can somebody explain a little bit more about what Student A's talking about here?  Can you explain more, Student M?",teacher,27,0,,,1.0
Divide it in to more pieces.,student,6,1,,,
What are we dividing in to pieces?,teacher,7,0,1.0,,0.0
The whole.,student,2,1,,,
"The whole.  We're dividing the whole in to pieces, so it's kind of like division, and our denominator tells us to divide in to equal parts.",teacher,26,5,,,0.0
Yesterday I told you that division is related to fractions.,student,10,2,,0.0,
"Yes, division is related to fractions.  You're on the right track.  Student R, you have a comment?",teacher,17,2,1.0,,1.0
Yeah.  I know a pattern that's up there.,student,8,0,,0.0,
What's the pattern that you see?,teacher,6,0,1.0,,0.0
"I see 1, 2, and 3, then I see 1, 2, 1.",student,12,0,,0.0,
"You do, and that happens to be a random pattern.  I didn't do that on purpose at all, but we're going to talk more in a little bit about one fourth and two eighths because those are actually related fractions.",teacher,40,1,0.0,,0.0
Because there's only two in the fourth.  You just doubled it.,student,11,0,,0.0,
"Okay.  Student F is starting to notice that two eighths looks like it's double of the numbers one fourth.  They are related.  Let's talk about how they're related for a second.  If we look at this – this is where we're going to need some volunteers to come help me on the SMART Board. So I need someone who can create a representation, okay, so who can actually show us the fraction on this rectangular whole, and then someone who can explain and prove whether that is correct.  We need to be able to prove why that fractional representation is correct, okay?  Student D, do you want to – actually, you know what?  Can you be the one who explains?  Because of the tape I can't have you come up to the board, but can you be the one who helps to explain? Because we can still have your voice, okay?  Can you do the explaining?  Maybe?  Okay.  Student F, do you want to start with one fourth?  Do you want to model it?",teacher,174,4,1.0,,0.0
I want to model it.,student,5,0,,,
I'm going to need a couple different volunteers.  Quiet hands. You're fine.,teacher,12,0,0.0,,0.0
"[Inaudible] but the 1 under the two eighths, then take out the 1—",student,13,0,,0.0,
Mm-hmm.,teacher,1,0,0.0,,0.0
"You can do 4 times 2 equals 8, and then you add the equal sign.",student,15,1,,0.0,
"Okay.  Let's take a look at what Student F is doing.  I noticed he started by cutting it in half, then he actually cut each half in half again.  Okay.  It doesn't have to be perfect, Student F.  However you want to quickly shade it in will be fine.  Excellent.  Okay.  So Student F, you think you've shaded in one fourth?",teacher,61,0,0.0,,0.0
Yeah.,student,1,0,,,
"Okay, so Student D, help us.  Is Student F on the right track?",teacher,13,0,,,0.0
Yeah.,student,1,0,,,
How do you know that he's correct?,teacher,7,0,,,0.0
Because he has 4 groups.,student,5,0,,,
"He has 4 equal parts, and how many did he shade in?",teacher,12,0,1.0,,0.0
1.,student,1,0,,,
"1 of those equal parts, so you agree?  Is there another way that you could prove that that's one fourth?",teacher,20,0,,,1.0
Yes.,multiple students,1,0,,,
"Student A, how else do we know that's one fourth?",teacher,10,0,,,1.0
Can I go up and do it?,student,7,0,,,
"You want to show why – wait.  No, I'm asking you, is there another way we can prove it's one fourth, besides looking at what looks like 4 equal groups?  How can I be sure?",teacher,35,1,0.0,,1.0
You could – no wait.  No you can't.,student,8,0,,0.0,
How do I know that that is exactly 4 equal groups?  Student R?,teacher,13,1,0.0,,0.0
