text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay.  Okay, good afternoon boys and girls.",teacher,7,0,,,0.0
Good after noon Mr. C.,multiple students,5,0,,,
"All right.  Today for math basically what we are going to be doing today, okay, is we’re gonna be learning how to – this is the objectives.  So I want to you to look at the objective on the board.  I want to tell you – what do you understand?  What is the objectives going to be?  What do you understand?",teacher,61,0,0.0,,0.0
The objective is going to be solving word problems.,student,9,0,,0.0,
"I know how to read.  Okay.  What do you think the objective is going to be in your own words?  I know how to read, believe me.  You’re not gonna believe this but I know how to read. All right.  Go ahead.",teacher,42,0,1.0,,0.0
Math.,student,1,0,,,
Okay.  What else?  What is the objective going to be?  Yes?,teacher,11,0,,,0.0
The objective is going to be like fractions –,student,9,1,,0.0,
Not what you think.  Look at it.  Read it.  And tell me what do you understand because I understand.  I wrote it.  So I understand what’s there – okay.  Important to me is do you understand what this stands for?,teacher,40,0,0.0,,0.0
Oh yeah.,student,2,0,,,
Yes.,teacher,1,0,,,0.0
[Inaudible.],student,1,0,,,
Okay.  So you’re saying – okay so make it.  What are you saying?  [Inaudible] is talking.  It’s about respect. She’s talking.  Excuse me.  She’s talking.  Thank you.,teacher,27,0,,,0.0
We’re learning how to add fractions.,student,6,2,,,
All right.  So she says something that we’re going to learn how to add fraction.  What else are we going to do?,teacher,22,2,1.0,,1.0
We’re going to learn how to add fractions.,student,8,2,,0.0,
She just said that.  Yes.,teacher,5,0,0.0,,0.0
We’re going to add fractions with unlike denominators.,student,8,3,,0.0,
What does that mean?  What does that mean to you because I know how to read?  Yes.  So pay attention.,teacher,20,0,0.0,,1.0
"To me what Student said it means to me like, like you using like tools to solve a problem.",student,19,0,,0.0,
"Okay.  Anybody else?  Anybody else?  Everybody has to contribute.  In order for this to work we all have to work at it.  So yes, Student, do you want to go back again?  Go.",teacher,33,0,0.0,,1.0
I think that means that you’re going to be adding numbers that are fractions that are like uneven.  They’re not the same numbers.,student,23,1,,0.0,
Okay so you’re saying that we’re going to be adding fractions that are not even?  They’re not even?  Okay.  They’re not even or they are not the same?,teacher,28,1,1.0,,0.0
They’re not equal.,student,3,0,,,
You.,teacher,1,0,,,0.0
And then we’re gonna learn how to solve word problems too.,student,11,0,,0.0,
"Let’s say what we’re going to be doing.  So everybody in here when you get up, when I walk around to check your paper everybody should be able to tell me what is that we are doing or what it is you’re supposed to be learning.  Or what it is that you’re learning.  Okay.  Believe me.  Like I said to you I know I how to read but the most important thing is do you know what is that you’re going to learn once the lesson is over?",teacher,88,0,1.0,,0.0
Yeah.,multiple students,1,0,,,
Okay.  That’s the most important.  Okay.  All right.  Somewhere it says – what’s the word you said?  Not the same?  Not the same.  You say what word I used instead of not the same?,teacher,34,0,,,0.0
Unlike.,multiple students,1,0,,,
Unlike.  Unlike.  You know what [remember seeing the grown ups and just saying not the same?  What did I say?],teacher,20,0,,,0.0
Unlike.,multiple students,1,0,,,
Unlike.  Unlike.  What’s the other word that I’m using?,teacher,9,0,,,0.0
Denominator.,multiple students,1,1,,,
Okay.  Denominator.  Okay.  If you look at the fraction one- half can you identify which is which?  Which one is this one?,teacher,22,2,,,0.0
The numerator.,multiple students,2,1,,,
And which one is this?,teacher,5,0,,,0.0
Denominator.,multiple students,1,1,,,
Okay so the lesson for the day is – look at this.  One-third plus one-third.  Are the denominators the same or are they unlike?,teacher,24,1,,,0.0
