text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"So, on your desks you have the multiplication cluster problem that you worked on this weekend for homework, right? And we started this on Friday, I gave you a little introduction and we did Set A together, and you got to work on Set B, is that true, before we left class on Friday?",teacher,54,1,,,0.0
Yes.,student,1,0,,,
"Who can talk to us about what multiplication cluster problems are? What are they all about? What is the purpose of multiplication cluster problems? So when I look at each set, I see several problems, and then a final.  So I see like three or four problems and a final problem.  What’s the purpose of the cluster problems, Student C?",teacher,60,2,,,1.0
Maybe to help us learn the multiplication part of the [inaudible].,student,11,1,,0.0,
"To help you to know the product of the final one? Can somebody add to what Student C said? So she thinks that they have something to do with the final multiplication problem in the list.  Student L, do you want to add to that?",teacher,45,4,1.0,,1.0
[Inaudible] to help you with the [inaudible].,student,7,0,,,
"And did you find it to be helpful with [inaudible] over the weekend? So was there something from the list that you could choose to help you solve the final problem at the bottom? Raise your hand if you felt there were some helpful ones in the list.  Okay, so you’re getting kind of [inaudible] problem at the bottom of the list, and those related problems, those clusters, those clusters are there to help you break down your problem.   And in past experience, we had to create our own problems.  Right? We had to make arrays and break those large problems down on our own and be creative to think about how to do that.  But in this case, you don’t necessarily have to be as creative because they give us a list of problems to choose from.  So that was pretty helpful, wasn’t it? Okay. So we did Set A together, but I want to show you an example of something that you’ll be working on this morning.  You’re going to take these sets and take them a little bit further in a little bit of a project with a partner.  So here is my example.  I’ve chosen Set A, we already solved A together on Friday, so what you’re going to do is here’s your list of directions.  I’m going to give you and a partner a slip, and on the slip is one of the sets on your sheet.  The only one that’s not represented is A because I’m doing A for you, so I took A out of the possibilities.  So you might get Set B, C, all the way to F, if you don’t know which set you’re going to get.  That’s why I asked you to be prepared over the weekend to come in with them all finished.  You’re just going to add a little bit of work to that set, okay? So, with the set that I give you, you are going to solve each of the small [inaudible] problems in the picture, which you already have, if you did all your homework.  So all you have to do is rewrite them on a slip of paper.  So you solve all the smaller ones, okay? Then you’re going to decide upon one or two problems to use to help you solve the problem more challenging problem, one or two, okay? You might choose one and then have to add something to your own thinking.  Or they might be two in the list that will help you get right to the product of the final problem. I keep using the word product.  Can someone remind me what the word product means? Student E?",teacher,449,6,1.0,,0.0
The answer to the problem.,student,5,0,,,
"Yes, so the answer to a multiplication problem is called the product.  So solve each of the smaller problems, decide which ones will help you to find the answer of the large one.  Then, this is new.  You want to draw an open array that matches what you chose.  So whatever problems you chose to help you solve the final problem you’re going to draw an open array to help you visualize what this problem breaks down to look at, okay? What is an open array? Student N?",teacher,88,5,1.0,,0.0
[Inaudible].,student,1,0,,,
"It doesn’t have all the square units, so we won’t bother with every single small square unit in the box.  That helps us with smaller multiplication problems, but when we get into the hundreds we would spend a long time drawing all those small boxes.  So with the open array you don’t have to do that, right, Student M? Okay. So here is an example of what this will look like.  After you draw you’re array you’re going to write a short little description of how you solved the final problem and why you used the problems that you used.  So what were you thinking about when you chose each of the problems? How did you come to decide on those particular problems? Because Student M, you might work with Student C, and each of you are going to have the same set, but you might want to use two problems and Student M might want to use another two problems because he sees math in a different way.  He’s making sense of the breaking down of problems a little bit different. Is that okay to do?",teacher,187,8,,,1.0
Yes.,student,1,0,,,
"So if you’re working with a partner on the same set, is it okay if you each choose a different way to solve the problem? What do you think, Student B?",teacher,31,0,,,1.0
Yes.,student,1,0,,,
Do you have to use the same problems that your partner uses?,teacher,12,0,,,0.0
No.,student,1,0,,,
"Are you with me? Pay attention, pay attention.  Who can answer my question?",teacher,13,0,,,0.0
No.,student,1,0,,,
Why?,teacher,1,0,,,1.0
Because the two of us may think a different way.,student,10,0,,0.0,
"So even though you have the support of your partner, and you can work together and help each other, Student C, you might decide that you want to use the first two problems and Student E, if you happen to be with him, you might decide you want to use the third problem or make up your own second problem, that’s perfectly fine.  You’re just there to support each other, you don’t have to have the exact same ones.  Okay? Because you each have your own way of thinking about these.  And you each already thought about them for homework anyway.  So it’s up to you how you come to that conclusion of what to use.  [Inaudible], deciding on which problems to use, open array, short description of your thinking, why you did what you did and how you got to the final answer, okay? And then you’re going to put it all together on a little sheet that looks something like this.",teacher,163,1,1.0,,0.0
[Inaudible],student,1,0,,,
"Similar.  Exactly.  So you’re going to do it on the slip that I gave you, do the solving.  This is where you write your little explanation, and your open array can go down here. You can mix it up a little bit, if it doesn’t all go on the same exact spot that’s fine with me, as long as you have those components.  The answers to the small problem, the description of how you solved it and why you did it that way, and your open array with the dimensions.  What are the dimensions of an open array? What do I mean by that?",teacher,104,5,,,1.0
Sideways and…,student,2,0,,,
"So the number that goes on the side of the array and the number that would go on the top of the array, right? And one of those numbers will most likely be broken apart into smaller pieces, okay? So this is a small version to show you what yours will look like, and then I just made kind of a gigantic version so you could see.  So I did Set A, 4 x 10 is 40.  4 x 40 is 160.  4 x 3 is 12.  And 2 x 43 is 86. The final problem is [inaudible] .43.  So what made sense for me when I was figuring out what to use to solve this, was 4 x 40 and 4 x 3.  Is this the only way I could have done it? No, but it was my first thought.  It was the first thought I had.  And the reason for that is, I know that 4 x 40 and 4 x 3 gives me 4 x 43.  Because I took the 43 and I broke it into two smaller parts.  I broke it into a 40 and a …",teacher,191,2,,,0.0
Three.,multiple students,1,0,,,
"Three, right? So this number sentence right here represents 40 groups of 4, which is this one, plus 3 more groups of 4, which is this one, gives me a total of 43 groups of 4.  All I have to do is what?",teacher,43,2,,,0.0
Add.,student,1,1,,,
Add the what? What’s that word with the P?,teacher,9,1,,,0.0
Products.,student,1,1,,,
"The products, right? I have to add the products for these and it gives me the product for the final one.  So I didn't really do any extra work, did I? So that made sense for me. Are there other ways I could have solved it? Certainly. But I only have to solve it in one way for this purpose.",teacher,60,4,,,1.0
Miss?,student,1,0,,,
Yes?,teacher,1,0,,,0.0
On our paper do we have to explain why we use those [inaudible].,student,13,0,,0.0,
"Yes, please.  I would like for you to describe it as carefully as possible, put your thoughts down of why [inaudible] you chose.",teacher,23,0,1.0,,1.0
Write it on paper?,student,4,0,,,
"Do all the work in your notebook first.  Once you have it all clear, your array’s going to be in your notebook, right, your big open array will be in your notebook, the explanation will be in your notebook, I will check it over, and then I’ll give you the final poster paper.",teacher,53,2,,,0.0
"No, but I’m talking about like, you pick those two, right, and we have to show on paper [inaudible].",student,19,0,,0.0,
"Yes, and as you can see, on this small paper I wrote, “Explain your thinking in words and numbers.” So however you added it together, whatever you multiply, explain why you did it that way and show your mathematical [inaudible].  Does that answer your question?",teacher,45,1,1.0,,1.0
Yes.,student,1,0,,,
Are there any other questions? Student R?,teacher,7,0,,,0.0
[Inaudible],student,1,0,,,
"You will have a final project.  We may or may not finish this today, we got started a little bit late with the camera issue, but if we don’t finish it today we’ll finish it up tomorrow.  But you should be able to get a significant amount of work done on it today.  Okay? And are there any questions? Okay, so I’m picking partners.  When I pick your partners I want you to come to me and I’m going to give you each a slip.  There’s no [gluing], there’s no final product until these are solved and the work is in your notebook. When all is that is finished and you checked it all over and you’re sure that it represents what you want it to say or to be, then you can have it checked with me and I’ll just be walking around and helping you out.  You might end up sitting at other people's desks and that’s fine of me. Just please be thoughtful of their belongings, don’t touch things that don’t belong to you, but we’ve got to be working at desks.  So whatever partner you get with, you need to find a desk to work at.  Okay? Clear? And like I already said, your partner is your partner for math, you’re not getting married, so it doesn’t matter who you’re working with.  Use them for the best ability that they have, right? You’re sharing ideas, okay. So let’s start with Student L and Student B, come on up and get your slips, one for each of you.  Work together [inaudible] smaller parts.  Student A and Student Y.",teacher,271,1,,,0.0
Do we have different problems?,student,5,0,,,
"No, you have the same problem.  So you can work on solving the smaller ones together, but when it comes to how you tackle that final one it will be a personal choice, okay? Student A and Student A.  Student S and Student R.  Student D and Student M.  Student A and Student E.  Student N and Student J.  Student A and Student E.  Student C and Student M.  And Student C and Student D.  And Student C and Student C.  We have two students absent and we’re still even, which is good.  Student C and Student C.  All right, so get settled. [Starting at this point the teacher is going around helping the students individually, mike not picking it up very well:] How are you doing this together?  You’re not just copying the answers are you?  So how are you…  [Inaudible] So is 50 ten times five?  So the 50 is 10 times 5, so will this answer be ten times five?  So how is 4 x 9 30?  Right, because this and this will be [inaudible].  So how will that give you the product? Think about it, I’ll be back. [Inaudible] Okay, so you chose 70 times 5, you chose this one.  So this is [inaudible].  And here I’ve got 76 [inaudible].  So after you do this one [inaudible].",teacher,221,1,1.0,,0.0
[Inaudible],student,1,0,,,
"71.  The main problem is 76 x 5, right?  You already got the answer to 70 x 5.  And this is [inaudible].  Okay? And then what’s the difference between these two problems?",teacher,32,0,,,0.0
[Inaudible],student,1,0,,,
"This is 7, this is 5.  [Inaudible]  So how many more groups of five [inaudible].  So if you do 70 x 5 [inaudible], and then [inaudible].  Right? [Inaudible] Use this one.",teacher,31,0,,,0.0
[Inaudible],student,1,0,,,
All right.  And how would you show that you have [inaudible]. So did you figure out the answers to your smaller problems yet?,teacher,23,0,,,1.0
[Inaudible],student,1,0,,,
"Well, it would be helpful to share ideas.",teacher,8,0,,,0.0
[Inaudible],student,1,0,,,
Did you solve the other problems? So what’s next?  Did you decide on your own? Did you talk to each other about what to use? [Inaudible]  This is 15.  [Inaudible]  15 x 2.  How does 15 x 2 [inaudible] 58 x 6? How does 58 x 2 [inaudible] 58 x 6? [Inaudible] How does [inaudible] have to make this array to match this problem. [Inaudible],teacher,65,1,,,0.0
[Inaudible],student,1,0,,,
[Inaudible] What would you do to these three [inaudible]?,teacher,9,0,,,1.0
[Inaudible],student,1,0,,,
"You would do what? Add them up? Why would you add them up?  I agree, but why would you add them up?",teacher,22,3,,,1.0
[Inaudible],student,1,0,,,
Each one is [inaudible].  So if I add all of these [inaudible]. Are you all right?,teacher,16,1,,,0.0
[Inaudible],student,1,0,,,
"The exact same way you explained it to me in words. [Inaudible]  It’s exactly how you described it to me orally.  [Inaudible] Okay, so you started the problem, [inaudible], and then you decided to make your own problem which is 8 x 6.  This is definition going to get you [inaudible].  However this equation here [inaudible].  What is 8 x 6? [Inaudible] 58 x 4, how about that.  Who’s your partner? Student C, can you help Student C? She’s trying to solve the same problem but keeps getting a different result. [Inaudible] Did you have a conversation with your mom and it still comes back with [inaudible].  What happened?",teacher,109,1,,,0.0
[Inaudible],student,1,0,,,
Did she check your notebook? Your homework that you had to do?,teacher,12,0,,,0.0
[Inaudible],student,1,0,,,
"Okay, well let me tell you what this means for you.  This means that you’re a little bit behind because this work has already been done, and now you need to start from scratch. Set F, you need to solve all three of these problems, decide what’s going to help you with this problem, and [inaudible]. How’s it going over here? Student M? Which set did you do?",teacher,68,0,,,1.0
[Inaudible],student,1,0,,,
And did you work together to solve [inaudible]? Yes? And did you decide on the same [inaudible]? The same ones? And did it make sense to both of you? And where did you begin?,teacher,34,0,,,1.0
[Inaudible],student,1,0,,,
[Inaudible] And why did you do 25 and 26 [inaudible].,teacher,10,0,,,1.0
[Inaudible],student,1,0,,,
"[Inaudible] Now did you add 150 plus 150, or did you [inaudible]?",teacher,12,1,,,0.0
[inaudible],student,1,0,,,
"Okay, so this could be read as 150 plus 150 [inaudible]. Okay, which set are you working on?",teacher,18,0,,,0.0
[Inaudible],student,1,0,,,
And where is the sticky problem that you’re coming across?,teacher,10,0,,,0.0
[inaudible],student,1,0,,,
"So the 58 x 4 equaling 290 is where you’re not sure? Let’s back up a little bit, let me ask you this.  What’s 58 x 2 and 58 x 6?",teacher,31,0,,,1.0
[Inaudible],student,1,0,,,
[Inaudible] How many twos are in [inaudible]?,teacher,7,0,,,0.0
[Inaudible],student,1,0,,,
"3, 2, 4, 6.  How many twos are in [inaudible]?  Three.  So how many times do you have to do 58 x 2 to get to [inaudible]?",teacher,27,0,,,0.0
Three.,student,1,0,,,
"Maybe you can draw an array and see how it works up.  58 x 2. And then draw a long and wide rectangle, one really short side.  58 x 2 = 116, right? How many times do I have to [inaudible] this rectangle to get into this [inaudible]? 2 more times or 3 more times?",teacher,55,3,,,0.0
2 more times.,student,3,0,,,
"2 more times for a total of how many times? For a total of three times.  So this is 58 x 2, I do another one, [inaudible] times two, I do another one, 28 x 2. [Inaudible] and so it’s like breaking the large problem into how many different parts? Three parts, right? And it ends up being a total of [inaudible].   [Inaudible] will break up to a larger of 8 pieces, but in this case we broke it up into 3 pieces, is that okay to do?",teacher,88,3,,,0.0
Yes.,student,1,0,,,
"Yes, exactly.  [Inaudible] in terms of long problems, 58 x 2, 58 x 2, 58 x 2 equals [inaudible].  So when we were trying to do 58 x 4 it would have been two pieces.  [Inaudible] Did you solve the problems yet? And then did you use the same strategies? [Inaudible] Have a seat and I’ll come to you, okay? So this one, you started here and you built it up.  [Inaudible] Oh, so that was your best strategy? Did you each have your own strategy [inaudible].  Which one do you think is the more efficient way, the quicker way to get the answer without [inaudible] 6.  Efficiency is when you quickly get to the answer with less problems involved and less tracking issues.  So you wouldn't necessarily [inaudible].",teacher,129,0,,,1.0
[Inaudible].,student,1,0,,,
[Inaudible] How did you make sure that you had no tracking error there?,teacher,13,0,,,1.0
[Inaudible],student,1,0,,,
"I understand that part, but how did you make sure [inaudible]? Pretty tricky, right? How did you make sure [inaudible]?",teacher,20,0,,,1.0
[Inaudible],student,1,0,,,
"In about two minutes or so we’re going to stop and do a debrief and talk about some strategies that you and your partner used. All right, you guys are ready, want to finish the written explanation? And Student C I’d like to you add up [inaudible].  And did you each have the same answer of 348? Okay.  Did you solve it the same way? [Inaudible] Is this 50 or 58?",teacher,71,1,,,1.0
50.,student,1,0,,,
"Student C, this [inaudible] times 6 is different than the one you did here.  [Inaudible] Your array is here, your equation is here, your addition is here, and then why did you start copying down a different problem there? Or is that just a mistake? What should this problem say?",teacher,50,3,,,1.0
[Inaudible].,student,1,0,,,
Is it 50 x 6 that you used or 50 x 2 that you used?,teacher,15,0,,,0.0
50 x 2.,student,3,0,,,
"Okay, 50 x 2 is what you used.  You could have used 50 x 6, but you didn't.  Did you? You read your explanation and make sure it’s exactly what you want it to say. Who else thinks they’re ready?",teacher,40,0,,,1.0
Me.,student,1,0,,,
