text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay.  Good afternoon.  We are going to build with cubes today. And what we’re going to do is if you turn to Page 18, sorry 17.",teacher,26,1,,,0.0
What unit?,student,2,1,,,
Unit 7.,teacher,2,1,,,0.0
Okay.,student,1,0,,,
"Unit 7, Page 17.    We’re also gonna work with Page 18 but not right now.  So, take a look at Page 17 and you’ll see some cube buildings.  Just take a look at them for a moment and I want to know, to study them to see what they’re all about. Now, with your partner, I’d like you to try and make a building with your cubes that looks like Building No.  1.  I’ll give you a few minutes to do that.",teacher,82,3,,,0.0
[Inaudible],multiple students,1,0,,,
"If you want to make two,  you can.  But I’d like you to actually make one you both agree upon that looks like Building No.  1.",teacher,26,0,,,0.0
[Inaudible],multiple students,1,0,,,
What do you think?  Do you have one that you agree upon?,teacher,12,0,,,1.0
I [Inaudible] this one but [Inaudible]. I think I [disagree.],student,10,0,,0.0,
"Well, take a look at the building and see if you can do it. Did you do it?  Excellent.  I’m just gonna wait a little bit longer for – ooh, sorry.  Building No.  1.  Just like Building No.  1.",teacher,39,0,0.0,,0.0
"Just exactly, okay.",student,3,0,,,
Give me a thumbs up if your team is ready.  I’d like you to position it like the picture has it.,teacher,21,0,,,0.0
Hah?,student,1,0,,,
Let’s see if it’s similar.  Do we have it like the – so you’d hold it like this.,teacher,18,0,,,0.0
"Yeah, like this.",student,3,0,,,
"For the same perspective, the same view.",teacher,7,0,,,0.0
Yeah.,student,1,0,,,
Is that good?,teacher,3,0,,,0.0
Yes.,student,1,0,,,
"If I’m looking at it, this is the way it would be held?",teacher,13,0,,,0.0
Yeah.,student,1,0,,,
Very nice.  Thank you.  What were your strategies for building Building No.  1?  I’ll use [Inaudible] sticks.,teacher,17,0,,,1.0
Okay.,student,1,0,,,
Student C?,teacher,2,0,,,0.0
"What me and Student L did was we looked at the one, these two ones in the center.",student,18,0,,0.0,
Can you say these two ones in the center?  Can you point to our model and show us what you were talking about?,teacher,23,0,1.0,,1.0
These part right here.  These pieces here.,student,7,0,,,
Oh.  So she’s looking at these pieces right here?,teacher,9,0,1.0,,1.0
We had to like not [Inaudible].  Like we took this way out of our mind and tried to see how much extras were left to make it look the same and there were three cubes and so we put out here.  There were two cubes left right here.,student,48,2,,1.0,
These three cubes?,teacher,3,1,1.0,,0.0
These three cubes you had to –,student,7,1,,,
And these two cubes?,teacher,4,1,1.0,,0.0
Mm-hm.,student,1,0,,,
"Okay.  Anyone else have a different strategy?  Oh, this team had the same strategy, Student C.  They’re giving you the thumb.  How about Student P?  Student P and Student S? Student P, would you like to explain?",teacher,37,0,,,1.0
I don’t really [Inaudible].,student,4,0,,,
"Do you want your partner to help you?  But you helped, right?",teacher,12,0,,,0.0
Yeah.,student,1,0,,,
Okay.  Good.,teacher,2,0,,,0.0
So first we looked at this first so there was three.  And then –,student,14,0,,0.0,
These two three she’s pointing to?,teacher,6,0,1.0,,0.0
Yes.  Three.,student,2,0,,,
Can everyone locate those three?  Okay.,teacher,6,0,,,0.0
And then I saw this three more over here so I add them to the –,student,16,1,,0.0,
