text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
Do you want me to come find you to stop it?  All right. Everybody has paper.  Take one and pass it.  All right. Somebody tell me our objectives today.  What are we doing? What are we doing today?  Student S.,teacher,40,0,,,0.0
Build 3D buildings out of cubes.,student,6,1,,,
"Good, and what also are we going to do once we build our 3D buildings?  Then what are we going to do, Student J?",teacher,24,0,1.0,,0.0
[Inaudible].,student,1,0,,,
From?,teacher,1,0,,,0.0
From perspectives.,student,2,0,,,
"Perspectives, good.  So, we're going to build 3D buildings out of cubes, and then we're going to address lots of those 3D buildings from different perspectives.  What do you think a perspective is?  Student J?",teacher,35,1,,,1.0
Shapes.,student,1,0,,,
Shapes?  Let's see.  If I'm drawing the silhouette of a building from different perspectives – think about what we did this morning looking at our 3D shapes.  Did we look at it in just one way?,teacher,36,0,,,0.0
No.,multiple students,1,0,,,
"We looked at it in different ways, right?",teacher,8,0,,,0.0
Yes.,multiple students,1,0,,,
So what do you think perspective is?  Student J?,teacher,9,0,,,1.0
Different shapes.,student,2,0,,,
Not a different shape.,teacher,4,0,,,0.0
A different way?,student,3,0,,,
"A different way, right?  From a different place, okay?  So the first thing we're going to do, I want everybody to look at their paper.  It says, ""Make the buildings.""  I'm going to get some cubes too.  Let's look at number one.  Everybody make that building with your cubes.  I don't want to hear talking, though.  Student N, you have it right next to you too.",teacher,66,2,,,0.0
[Inaudible].,student,1,0,,,
"Okay, good.  Good job.  Student A, [speaking Spanish]. Shouldn't be talking.  Absolutely unacceptable, Student N. Is that appropriate for school?  No way, no how.  All right.  Let's see what you've got.  You should have counted.  You had one, two, three here, and then if you count the same one you had one, two, three, four.  You had one underneath, right?",teacher,60,0,,,0.0
Yes.,multiple students,1,0,,,
"Good.  Now if we're looking at this side right here – let's look right here.  From this side that's what we would see, right?  What's the problem, Student N and Student A? Student A, turn your body.  What do we see from the top? What do you see from the top of your shape?  What do you see from the top of your shape, Student J?",teacher,66,0,,,0.0
A right angle?,student,3,2,,,
"A right angle.  I love that you used that word.  You see a right angle, right?",teacher,16,4,,,0.0
Yes.,multiple students,1,0,,,
"Right here, right?  Here's our right angle.  What do you see from the right?  We see a right angle.  Can you give another word to describe this?  What do you see from the right?  Just L?  An L?  Sure.  Let me – it's an L, right? So each of these are different perspectives, okay?  You can leave that one together.  Make number two.  Better yet, make number two using number one.  Don't make a new one. Use number one to make number two.  What's going on?  Why aren't you guys adding on tubes?",teacher,93,4,,,1.0
It's the same one.,student,4,0,,,
How come you guys aren't making anything else?,teacher,8,0,,,0.0
Because these aren't the same.,student,5,0,,,
It's the same thing from a different—,teacher,7,0,1.0,,0.0
[Inaudible].,multiple students,1,0,,,
What's the P word we just learned?,teacher,7,0,,,0.0
Perspective.,multiple students,1,0,,,
"Perspective.  Oh, interesting.  So here's number one, right? Hold your shape so that it looks like number one.  What did you have to do to get it to look like number two?  Student A?",teacher,34,0,,,0.0
Take two on this side.,student,5,0,,,
Yeah.,teacher,1,0,0.0,,0.0
"Put one more to make four, then add another one on the bottom.",student,13,1,,0.0,
All right.  So Student A moved his cubes.  He took them off and put them in new places.  What else could you have done to get number two?  Student J?,teacher,30,1,0.0,,1.0
"You put them like that, then just switch it.",student,9,0,,0.0,
"You can just turn it, right?  Like that.  Does everybody see that?",teacher,12,0,1.0,,0.0
Yes.,multiple students,1,0,,,
"Not playing.  I have to take them away.  Isn't that amazing? It's still the same shape, but doesn't it look so much different?  Wow.  That's what a different perspective is. Let's do number three.  Everybody make number three.  You can leave this one and make it with other cubes, or you may take this one apart.",teacher,56,1,,,0.0
"Hey, it looks like [inaudible], except this is going the wrong way.  [Inaudible].",student,13,0,,0.0,
"Shh Student J.  Hold up your building for me.  Looks good. Student J, make sure you count carefully.  Student J, check the top of yours.  There you go.  Good.  Looking good.  All right.  Here's number three.  What do we see from the top of number three?  Look at the top of your number three. What do you see?  Be more specific, three.  I don't see a number three on the top of that.  Do you see a number three?",teacher,79,0,1.0,,0.0
No.,multiple students,1,0,,,
Okay.  Be more specific.  I'm looking for a hand.  Student N.,teacher,11,0,,,0.0
A straight line.,student,3,1,,,
"You see a straight line of how many?  Three cubes.  I see a straight line of three cubes, beautiful.  What if I look at it from the front?  What if I look at it from the front? Hold it like this so that it faces you, and you can look at it.  What do you see from this perspective?",teacher,59,4,,,1.0
[Inaudible].,student,1,0,,,
What do you see from this perspective?  Student T?,teacher,9,0,,,1.0
A right angle?,student,3,2,,,
"A right angle.  I see a right angle, sure.  What do you see, Student J?",teacher,15,4,,,1.0
Four edges.,student,2,0,,,
"You see four edges?  Show me.  Show me on mine.  One here. What about where's another one?  There's one.  One here, and one here you mean?  Okay, so one, then what about this one?  Let's count them together.  One—",teacher,39,0,,,0.0
"Two, three, four, five, six.",student,5,0,,,
"Six.  Six edges.  I see six edges, sure.  Student N?",teacher,10,0,1.0,,0.0
I see a seven.,student,4,0,,,
"A seven.  It kind of looks like a seven, yeah.  Student S?",teacher,12,0,,,0.0
L upside down.,student,3,0,,,
"An L upside down, good.  What else?  Anything else?  All right. Look at number four.  What do you have to do to make number four?  Student S.",teacher,27,0,,,1.0
Change a cube.,student,3,1,,,
"You change a cube.  How do I change the cube, Student S?",teacher,12,2,,,1.0
Take the cube that was here—,student,6,1,,,
"Take the cube that was there, and what do I do?",teacher,11,1,1.0,,0.0
Take it off.,student,3,0,,,
"Take it off and put it where, on the?  What side, Student S? Student E.",teacher,15,0,,,0.0
Right.,student,1,0,,,
"On the right, good job.",teacher,5,0,,,0.0
"Or you can like this, like if you went right here, you could just go like that.",student,17,0,,0.0,
"Wait, let me go back to the original so I can see what you mean.  All right.  Here's my original.  What can I do, Student A?",teacher,26,0,0.0,,1.0
"Turn it like that, like this.",student,6,0,,,
"Oh, I turn the bottom one.",teacher,6,0,1.0,,0.0
Yes.,student,1,0,,,
"That's easy.  I like that.  Good stuff.  We've got number four, right?",teacher,12,0,,,0.0
Yes.,multiple students,1,0,,,
Now what do you see from the front of number four?  Student J?,teacher,13,0,,,0.0
A right angle?,student,3,2,,,
"Sure.  I can see a couple of right angles.  Good.  What else? Student C, what do you see from the front of this one? Gesundheit.",teacher,25,2,,,1.0
An L.,student,2,0,,,
"An L?  Okay, right here?  Okay.  Student A, what do you see? What does it kind of look like to you?",teacher,21,0,,,1.0
A Z.,student,2,0,,,
"A Z?  What else?  Student N, what do you see?",teacher,10,0,,,1.0
Right angle.,student,2,2,,,
"Right angles?  Great.  How about – ready?  Look how I turn mine.  I turn mine to the side here.  What do you see? Turn it to the side so that it's facing you, so that it's facing you.  Do you see an L?  I don't see an L.",teacher,48,2,,,0.0
I see dots.,student,3,0,,,
You see dots from the cubes.,teacher,6,1,,,0.0
I feel like [inaudible] turning.,student,5,0,,,
I don't see anything turning.  Do you see a Z?  Look over here. Do you?  Do you see an L right here?,teacher,22,0,1.0,,0.0
No.,multiple students,1,0,,,
"We've got it in our brains that there's an L, right, because we know that this piece sticks out, but do we see that when we look right from here?",teacher,30,0,,,0.0
No.,multiple students,1,0,,,
"What do you see from this perspective, Student J?",teacher,9,0,,,1.0
A left angle?,student,3,1,,,
"Sure, a left angle.  Student J, what do you see right here? What do you see?  Look at it.  Tell me.",teacher,21,1,,,1.0
Squares.,student,1,1,,,
"Squares, yeah.  Student J?",teacher,4,1,,,0.0
Cubes.,student,1,1,,,
"Cubes, yeah.  Was that a rectangle?  It's just a straight—",teacher,10,2,,,0.0
Line.,student,1,1,,,
"It's just a straight line of cubes, isn't it?  Which is funny, because we know that this one is sticking out, but from this perspective, we can't really tell that there's one sticking out, can we?  All right.  We looked at it from the front.  We looked at it from the side.  How about from the top?  What do you see here?",teacher,62,2,,,0.0
It looks like a chair.,student,5,0,,,
"Hmm.  If we're looking at it from the side, but I'm literally looking at it right here.  Put those down.  Student N, you should be staying with us, thank you.  What do you see, Student T?",teacher,36,0,1.0,,1.0
